2026-04-08 22:26:40,212 | INFO | Rewiring complete | nodes=42 | edges 81->89 (+8) | density 0.0941->0.1034 | avg_degree 3.86->4.24
2026-04-09 03:19:49,814 | INFO | Rewiring complete | nodes=9 | edges 15->20 (+5) | density 0.4167->0.5556 | avg_degree 3.33->4.44
2026-04-09 03:20:04,502 | INFO | Rewiring complete | nodes=22 | edges 41->46 (+5) | density 0.1775->0.1991 | avg_degree 3.73->4.18
2026-04-09 03:20:15,547 | INFO | Rewiring complete | nodes=7 | edges 13->18 (+5) | density 0.6190->0.8571 | avg_degree 3.71->5.14
2026-04-09 03:20:34,901 | INFO | Rewiring complete | nodes=40 | edges 63->69 (+6) | density 0.0808->0.0885 | avg_degree 3.15->3.45
2026-04-09 03:20:49,125 | INFO | Rewiring complete | nodes=10 | edges 17->22 (+5) | density 0.3778->0.4889 | avg_degree 3.40->4.40
2026-04-09 03:21:14,723 | INFO | Rewiring complete | nodes=54 | edges 96->105 (+9) | density 0.0671->0.0734 | avg_degree 3.56->3.89
2026-04-09 03:21:42,852 | INFO | Rewiring complete | nodes=72 | edges 126->138 (+12) | density 0.0493->0.0540 | avg_degree 3.50->3.83
2026-04-09 03:21:59,096 | INFO | Rewiring complete | nodes=30 | edges 53->58 (+5) | density 0.1218->0.1333 | avg_degree 3.53->3.87
2026-04-09 03:22:12,519 | INFO | Rewiring complete | nodes=14 | edges 26->31 (+5) | density 0.2857->0.3407 | avg_degree 3.71->4.43
2026-04-09 03:22:23,697 | INFO | Rewiring complete | nodes=4 | edges 6->6 (+0) | density 1.0000->1.0000 | avg_degree 3.00->3.00
2026-04-09 03:22:33,341 | INFO | Rewiring complete | nodes=8 | edges 15->20 (+5) | density 0.5357->0.7143 | avg_degree 3.75->5.00
2026-04-09 03:22:44,943 | INFO | Rewiring complete | nodes=12 | edges 23->28 (+5) | density 0.3485->0.4242 | avg_degree 3.83->4.67
2026-04-09 03:23:00,078 | INFO | Rewiring complete | nodes=26 | edges 44->49 (+5) | density 0.1354->0.1508 | avg_degree 3.38->3.77
2026-04-09 03:23:11,976 | INFO | Rewiring complete | nodes=18 | edges 32->37 (+5) | density 0.2092->0.2418 | avg_degree 3.56->4.11
2026-04-09 03:23:25,533 | INFO | Rewiring complete | nodes=27 | edges 49->54 (+5) | density 0.1396->0.1538 | avg_degree 3.63->4.00
2026-04-09 03:23:38,313 | INFO | Rewiring complete | nodes=45 | edges 53->58 (+5) | density 0.0535->0.0586 | avg_degree 2.36->2.58
2026-04-09 03:23:52,297 | INFO | Rewiring complete | nodes=9 | edges 16->21 (+5) | density 0.4444->0.5833 | avg_degree 3.56->4.67
2026-04-09 03:24:07,427 | INFO | Rewiring complete | nodes=20 | edges 34->39 (+5) | density 0.1789->0.2053 | avg_degree 3.40->3.90
2026-04-09 03:24:21,675 | INFO | Rewiring complete | nodes=7 | edges 12->17 (+5) | density 0.5714->0.8095 | avg_degree 3.43->4.86
2026-04-09 03:24:31,930 | INFO | Rewiring complete | nodes=4 | edges 6->6 (+0) | density 1.0000->1.0000 | avg_degree 3.00->3.00
2026-04-09 03:24:46,724 | INFO | Rewiring complete | nodes=10 | edges 17->22 (+5) | density 0.3778->0.4889 | avg_degree 3.40->4.40
2026-04-09 03:24:59,026 | INFO | Rewiring complete | nodes=15 | edges 25->30 (+5) | density 0.2381->0.2857 | avg_degree 3.33->4.00
2026-04-09 03:25:12,149 | INFO | Rewiring complete | nodes=10 | edges 19->24 (+5) | density 0.4222->0.5333 | avg_degree 3.80->4.80
2026-04-09 03:25:25,241 | INFO | Rewiring complete | nodes=26 | edges 47->52 (+5) | density 0.1446->0.1600 | avg_degree 3.62->4.00
2026-04-09 03:25:34,616 | INFO | Rewiring complete | nodes=5 | edges 9->10 (+1) | density 0.9000->1.0000 | avg_degree 3.60->4.00
2026-04-09 03:25:46,531 | INFO | Rewiring complete | nodes=16 | edges 28->33 (+5) | density 0.2333->0.2750 | avg_degree 3.50->4.12
2026-04-09 03:26:07,033 | INFO | Rewiring complete | nodes=29 | edges 70->77 (+7) | density 0.1724->0.1897 | avg_degree 4.83->5.31
2026-04-09 03:26:22,979 | INFO | Rewiring complete | nodes=20 | edges 35->40 (+5) | density 0.1842->0.2105 | avg_degree 3.50->4.00
2026-04-09 03:26:35,896 | INFO | Rewiring complete | nodes=24 | edges 40->45 (+5) | density 0.1449->0.1630 | avg_degree 3.33->3.75
2026-04-09 03:26:48,699 | INFO | Rewiring complete | nodes=6 | edges 12->15 (+3) | density 0.8000->1.0000 | avg_degree 4.00->5.00
2026-04-09 03:27:00,933 | INFO | Rewiring complete | nodes=9 | edges 16->21 (+5) | density 0.4444->0.5833 | avg_degree 3.56->4.67
2026-04-09 03:27:17,866 | INFO | Rewiring complete | nodes=18 | edges 32->37 (+5) | density 0.2092->0.2418 | avg_degree 3.56->4.11
2026-04-09 03:27:26,413 | INFO | Rewiring complete | nodes=6 | edges 11->15 (+4) | density 0.7333->1.0000 | avg_degree 3.67->5.00
2026-04-09 03:27:39,090 | INFO | Rewiring complete | nodes=9 | edges 15->20 (+5) | density 0.4167->0.5556 | avg_degree 3.33->4.44
2026-04-09 03:27:52,433 | INFO | Rewiring complete | nodes=10 | edges 19->24 (+5) | density 0.4222->0.5333 | avg_degree 3.80->4.80
2026-04-09 03:28:02,506 | INFO | Rewiring complete | nodes=5 | edges 9->10 (+1) | density 0.9000->1.0000 | avg_degree 3.60->4.00
2026-04-09 03:28:14,752 | INFO | Rewiring complete | nodes=6 | edges 11->15 (+4) | density 0.7333->1.0000 | avg_degree 3.67->5.00
2026-04-09 03:28:27,595 | INFO | Rewiring complete | nodes=10 | edges 19->24 (+5) | density 0.4222->0.5333 | avg_degree 3.80->4.80
2026-04-09 03:28:44,283 | INFO | Rewiring complete | nodes=38 | edges 69->75 (+6) | density 0.0982->0.1067 | avg_degree 3.63->3.95
2026-04-09 03:29:00,677 | INFO | Rewiring complete | nodes=32 | edges 59->64 (+5) | density 0.1190->0.1290 | avg_degree 3.69->4.00
2026-04-09 03:29:10,774 | INFO | Rewiring complete | nodes=7 | edges 13->18 (+5) | density 0.6190->0.8571 | avg_degree 3.71->5.14
2026-04-09 03:29:23,633 | INFO | Rewiring complete | nodes=17 | edges 30->35 (+5) | density 0.2206->0.2574 | avg_degree 3.53->4.12
2026-04-09 03:29:34,739 | INFO | Rewiring complete | nodes=17 | edges 37->42 (+5) | density 0.2721->0.3088 | avg_degree 4.35->4.94
2026-04-09 03:29:46,411 | INFO | Rewiring complete | nodes=4 | edges 6->6 (+0) | density 1.0000->1.0000 | avg_degree 3.00->3.00
2026-04-09 03:30:00,278 | INFO | Rewiring complete | nodes=15 | edges 34->39 (+5) | density 0.3238->0.3714 | avg_degree 4.53->5.20
2026-04-09 03:30:31,095 | INFO | Rewiring complete | nodes=77 | edges 146->160 (+14) | density 0.0499->0.0547 | avg_degree 3.79->4.16
2026-04-09 03:30:43,942 | INFO | Rewiring complete | nodes=16 | edges 34->39 (+5) | density 0.2833->0.3250 | avg_degree 4.25->4.88
2026-04-09 03:31:06,778 | INFO | Rewiring complete | nodes=58 | edges 106->116 (+10) | density 0.0641->0.0702 | avg_degree 3.66->4.00
2026-04-09 03:31:25,532 | INFO | Rewiring complete | nodes=36 | edges 59->64 (+5) | density 0.0937->0.1016 | avg_degree 3.28->3.56
2026-04-09 03:31:41,725 | INFO | Rewiring complete | nodes=20 | edges 34->39 (+5) | density 0.1789->0.2053 | avg_degree 3.40->3.90
2026-04-09 03:32:06,321 | INFO | Rewiring complete | nodes=47 | edges 94->103 (+9) | density 0.0870->0.0953 | avg_degree 4.00->4.38
2026-04-09 03:32:23,031 | INFO | Rewiring complete | nodes=23 | edges 47->52 (+5) | density 0.1858->0.2055 | avg_degree 4.09->4.52
2026-04-09 03:32:36,218 | INFO | Rewiring complete | nodes=11 | edges 20->25 (+5) | density 0.3636->0.4545 | avg_degree 3.64->4.55
2026-04-09 03:32:53,752 | INFO | Rewiring complete | nodes=60 | edges 60->66 (+6) | density 0.0339->0.0373 | avg_degree 2.00->2.20
2026-04-09 03:33:06,730 | INFO | Rewiring complete | nodes=14 | edges 29->34 (+5) | density 0.3187->0.3736 | avg_degree 4.14->4.86
2026-04-09 03:33:18,361 | INFO | Rewiring complete | nodes=9 | edges 16->21 (+5) | density 0.4444->0.5833 | avg_degree 3.56->4.67
2026-04-09 03:33:28,785 | INFO | Rewiring complete | nodes=22 | edges 34->39 (+5) | density 0.1472->0.1688 | avg_degree 3.09->3.55
2026-04-09 03:33:37,891 | INFO | Rewiring complete | nodes=9 | edges 17->22 (+5) | density 0.4722->0.6111 | avg_degree 3.78->4.89
2026-04-09 03:33:49,184 | INFO | Rewiring complete | nodes=12 | edges 21->26 (+5) | density 0.3182->0.3939 | avg_degree 3.50->4.33
2026-04-09 03:34:03,004 | INFO | Rewiring complete | nodes=15 | edges 27->32 (+5) | density 0.2571->0.3048 | avg_degree 3.60->4.27
2026-04-09 03:34:12,930 | INFO | Rewiring complete | nodes=5 | edges 9->10 (+1) | density 0.9000->1.0000 | avg_degree 3.60->4.00
2026-04-09 03:34:25,034 | INFO | Rewiring complete | nodes=27 | edges 48->53 (+5) | density 0.1368->0.1510 | avg_degree 3.56->3.93
2026-04-09 03:34:36,416 | INFO | Rewiring complete | nodes=5 | edges 9->10 (+1) | density 0.9000->1.0000 | avg_degree 3.60->4.00
2026-04-09 03:35:01,802 | INFO | Rewiring complete | nodes=40 | edges 87->95 (+8) | density 0.1115->0.1218 | avg_degree 4.35->4.75
2026-04-09 03:35:16,227 | INFO | Rewiring complete | nodes=25 | edges 46->51 (+5) | density 0.1533->0.1700 | avg_degree 3.68->4.08
2026-04-09 03:35:42,176 | INFO | Rewiring complete | nodes=53 | edges 113->124 (+11) | density 0.0820->0.0900 | avg_degree 4.26->4.68
2026-04-09 03:36:05,479 | INFO | Rewiring complete | nodes=55 | edges 105->115 (+10) | density 0.0707->0.0774 | avg_degree 3.82->4.18
2026-04-09 03:36:16,018 | INFO | Rewiring complete | nodes=14 | edges 24->29 (+5) | density 0.2637->0.3187 | avg_degree 3.43->4.14
2026-04-09 03:36:33,428 | INFO | Rewiring complete | nodes=57 | edges 94->103 (+9) | density 0.0589->0.0645 | avg_degree 3.30->3.61
2026-04-09 03:36:55,296 | INFO | Rewiring complete | nodes=15 | edges 30->35 (+5) | density 0.2857->0.3333 | avg_degree 4.00->4.67
2026-04-09 03:37:13,883 | INFO | Rewiring complete | nodes=25 | edges 51->56 (+5) | density 0.1700->0.1867 | avg_degree 4.08->4.48
2026-04-09 03:37:38,325 | INFO | Rewiring complete | nodes=44 | edges 86->94 (+8) | density 0.0909->0.0994 | avg_degree 3.91->4.27
2026-04-09 03:37:54,569 | INFO | Rewiring complete | nodes=5 | edges 9->10 (+1) | density 0.9000->1.0000 | avg_degree 3.60->4.00
2026-04-09 03:38:07,009 | INFO | Rewiring complete | nodes=6 | edges 11->15 (+4) | density 0.7333->1.0000 | avg_degree 3.67->5.00
2026-04-09 03:38:16,866 | INFO | Rewiring complete | nodes=6 | edges 11->15 (+4) | density 0.7333->1.0000 | avg_degree 3.67->5.00
2026-04-09 03:38:29,694 | INFO | Rewiring complete | nodes=22 | edges 41->46 (+5) | density 0.1775->0.1991 | avg_degree 3.73->4.18
2026-04-09 03:38:48,898 | INFO | Rewiring complete | nodes=26 | edges 53->58 (+5) | density 0.1631->0.1785 | avg_degree 4.08->4.46
2026-04-09 03:39:17,527 | INFO | Rewiring complete | nodes=80 | edges 163->179 (+16) | density 0.0516->0.0566 | avg_degree 4.08->4.47
2026-04-09 03:39:35,154 | INFO | Rewiring complete | nodes=36 | edges 66->72 (+6) | density 0.1048->0.1143 | avg_degree 3.67->4.00
2026-04-09 03:39:49,956 | INFO | Rewiring complete | nodes=11 | edges 19->24 (+5) | density 0.3455->0.4364 | avg_degree 3.45->4.36
2026-04-09 03:40:12,276 | INFO | Rewiring complete | nodes=40 | edges 87->95 (+8) | density 0.1115->0.1218 | avg_degree 4.35->4.75
2026-04-09 03:40:28,956 | INFO | Rewiring complete | nodes=13 | edges 22->27 (+5) | density 0.2821->0.3462 | avg_degree 3.38->4.15
2026-04-09 03:40:40,204 | INFO | Rewiring complete | nodes=5 | edges 9->10 (+1) | density 0.9000->1.0000 | avg_degree 3.60->4.00
2026-04-09 03:40:52,000 | INFO | Rewiring complete | nodes=16 | edges 26->31 (+5) | density 0.2167->0.2583 | avg_degree 3.25->3.88
2026-04-09 03:41:18,559 | INFO | Rewiring complete | nodes=90 | edges 139->152 (+13) | density 0.0347->0.0380 | avg_degree 3.09->3.38
2026-04-09 03:41:33,586 | INFO | Rewiring complete | nodes=9 | edges 17->22 (+5) | density 0.4722->0.6111 | avg_degree 3.78->4.89
2026-04-09 03:41:47,902 | INFO | Rewiring complete | nodes=24 | edges 40->45 (+5) | density 0.1449->0.1630 | avg_degree 3.33->3.75
2026-04-09 03:42:05,140 | INFO | Rewiring complete | nodes=41 | edges 60->66 (+6) | density 0.0732->0.0805 | avg_degree 2.93->3.22
2026-04-09 03:42:22,427 | INFO | Rewiring complete | nodes=34 | edges 59->64 (+5) | density 0.1052->0.1141 | avg_degree 3.47->3.76
2026-04-09 03:42:38,664 | INFO | Rewiring complete | nodes=14 | edges 27->32 (+5) | density 0.2967->0.3516 | avg_degree 3.86->4.57
2026-04-09 03:42:52,542 | INFO | Rewiring complete | nodes=7 | edges 13->18 (+5) | density 0.6190->0.8571 | avg_degree 3.71->5.14
2026-04-09 03:43:05,398 | INFO | Rewiring complete | nodes=17 | edges 36->41 (+5) | density 0.2647->0.3015 | avg_degree 4.24->4.82
2026-04-09 03:43:19,012 | INFO | Rewiring complete | nodes=19 | edges 37->42 (+5) | density 0.2164->0.2456 | avg_degree 3.89->4.42
2026-04-09 03:43:35,382 | INFO | Rewiring complete | nodes=10 | edges 22->27 (+5) | density 0.4889->0.6000 | avg_degree 4.40->5.40
2026-04-09 03:43:51,376 | INFO | Rewiring complete | nodes=34 | edges 63->69 (+6) | density 0.1123->0.1230 | avg_degree 3.71->4.06
2026-04-09 03:44:10,260 | INFO | Rewiring complete | nodes=56 | edges 76->83 (+7) | density 0.0494->0.0539 | avg_degree 2.71->2.96
2026-04-09 03:44:25,431 | INFO | Rewiring complete | nodes=24 | edges 42->47 (+5) | density 0.1522->0.1703 | avg_degree 3.50->3.92
2026-04-09 03:44:45,560 | INFO | Rewiring complete | nodes=33 | edges 52->57 (+5) | density 0.0985->0.1080 | avg_degree 3.15->3.45
2026-04-09 03:45:03,824 | INFO | Rewiring complete | nodes=34 | edges 65->71 (+6) | density 0.1159->0.1266 | avg_degree 3.82->4.18
2026-04-09 03:45:18,517 | INFO | Rewiring complete | nodes=20 | edges 43->48 (+5) | density 0.2263->0.2526 | avg_degree 4.30->4.80
2026-04-09 03:45:28,153 | INFO | Rewiring complete | nodes=5 | edges 9->10 (+1) | density 0.9000->1.0000 | avg_degree 3.60->4.00
2026-04-09 03:45:38,276 | INFO | Rewiring complete | nodes=4 | edges 6->6 (+0) | density 1.0000->1.0000 | avg_degree 3.00->3.00
2026-04-09 03:45:52,057 | INFO | Rewiring complete | nodes=8 | edges 15->20 (+5) | density 0.5357->0.7143 | avg_degree 3.75->5.00
2026-04-09 03:46:05,051 | INFO | Rewiring complete | nodes=18 | edges 32->37 (+5) | density 0.2092->0.2418 | avg_degree 3.56->4.11
2026-04-09 03:46:12,253 | INFO | Rewiring complete | nodes=4 | edges 6->6 (+0) | density 1.0000->1.0000 | avg_degree 3.00->3.00
2026-04-09 03:46:22,207 | INFO | Rewiring complete | nodes=13 | edges 22->27 (+5) | density 0.2821->0.3462 | avg_degree 3.38->4.15
2026-04-09 03:46:34,487 | INFO | Rewiring complete | nodes=4 | edges 6->6 (+0) | density 1.0000->1.0000 | avg_degree 3.00->3.00
2026-04-09 03:46:50,044 | INFO | Rewiring complete | nodes=18 | edges 33->38 (+5) | density 0.2157->0.2484 | avg_degree 3.67->4.22
2026-04-09 03:47:02,434 | INFO | Rewiring complete | nodes=11 | edges 21->26 (+5) | density 0.3818->0.4727 | avg_degree 3.82->4.73
2026-04-09 03:47:18,223 | INFO | Rewiring complete | nodes=22 | edges 36->41 (+5) | density 0.1558->0.1775 | avg_degree 3.27->3.73
2026-04-09 03:47:27,492 | INFO | Rewiring complete | nodes=12 | edges 22->27 (+5) | density 0.3333->0.4091 | avg_degree 3.67->4.50
2026-04-09 03:47:48,631 | INFO | Rewiring complete | nodes=32 | edges 62->68 (+6) | density 0.1250->0.1371 | avg_degree 3.88->4.25
2026-04-09 03:48:04,787 | INFO | Rewiring complete | nodes=20 | edges 23->28 (+5) | density 0.1211->0.1474 | avg_degree 2.30->2.80
2026-04-09 03:48:16,463 | INFO | Rewiring complete | nodes=16 | edges 19->24 (+5) | density 0.1583->0.2000 | avg_degree 2.38->3.00
2026-04-09 03:48:24,950 | INFO | Rewiring complete | nodes=5 | edges 9->10 (+1) | density 0.9000->1.0000 | avg_degree 3.60->4.00
2026-04-09 03:48:34,150 | INFO | Rewiring complete | nodes=6 | edges 11->15 (+4) | density 0.7333->1.0000 | avg_degree 3.67->5.00
2026-04-09 03:48:45,048 | INFO | Rewiring complete | nodes=10 | edges 17->22 (+5) | density 0.3778->0.4889 | avg_degree 3.40->4.40
2026-04-09 03:48:56,187 | INFO | Rewiring complete | nodes=6 | edges 11->15 (+4) | density 0.7333->1.0000 | avg_degree 3.67->5.00
2026-04-09 03:49:07,435 | INFO | Rewiring complete | nodes=6 | edges 11->15 (+4) | density 0.7333->1.0000 | avg_degree 3.67->5.00
2026-04-09 03:49:25,762 | INFO | Rewiring complete | nodes=24 | edges 41->46 (+5) | density 0.1486->0.1667 | avg_degree 3.42->3.83
2026-04-09 03:49:43,192 | INFO | Rewiring complete | nodes=24 | edges 41->46 (+5) | density 0.1486->0.1667 | avg_degree 3.42->3.83
2026-04-09 03:49:55,417 | INFO | Rewiring complete | nodes=7 | edges 13->18 (+5) | density 0.6190->0.8571 | avg_degree 3.71->5.14
2026-04-09 03:50:15,334 | INFO | Rewiring complete | nodes=18 | edges 35->40 (+5) | density 0.2288->0.2614 | avg_degree 3.89->4.44
2026-04-09 03:50:31,770 | INFO | Rewiring complete | nodes=17 | edges 32->37 (+5) | density 0.2353->0.2721 | avg_degree 3.76->4.35
2026-04-09 03:50:43,240 | INFO | Rewiring complete | nodes=8 | edges 16->21 (+5) | density 0.5714->0.7500 | avg_degree 4.00->5.25
2026-04-09 03:51:04,262 | INFO | Rewiring complete | nodes=64 | edges 86->94 (+8) | density 0.0427->0.0466 | avg_degree 2.69->2.94
2026-04-09 03:51:20,488 | INFO | Rewiring complete | nodes=14 | edges 26->31 (+5) | density 0.2857->0.3407 | avg_degree 3.71->4.43
2026-04-09 03:51:30,299 | INFO | Rewiring complete | nodes=9 | edges 16->21 (+5) | density 0.4444->0.5833 | avg_degree 3.56->4.67
2026-04-09 03:51:40,336 | INFO | Rewiring complete | nodes=11 | edges 20->25 (+5) | density 0.3636->0.4545 | avg_degree 3.64->4.55
2026-04-09 03:51:51,395 | INFO | Rewiring complete | nodes=8 | edges 14->19 (+5) | density 0.5000->0.6786 | avg_degree 3.50->4.75
2026-04-09 03:52:09,770 | INFO | Rewiring complete | nodes=33 | edges 58->63 (+5) | density 0.1098->0.1193 | avg_degree 3.52->3.82
2026-04-09 03:52:24,525 | INFO | Rewiring complete | nodes=17 | edges 32->37 (+5) | density 0.2353->0.2721 | avg_degree 3.76->4.35
2026-04-09 03:53:01,255 | INFO | Rewiring complete | nodes=96 | edges 204->224 (+20) | density 0.0447->0.0491 | avg_degree 4.25->4.67
2026-04-09 03:53:17,256 | INFO | Rewiring complete | nodes=14 | edges 28->33 (+5) | density 0.3077->0.3626 | avg_degree 4.00->4.71
2026-04-09 03:53:28,306 | INFO | Rewiring complete | nodes=16 | edges 25->30 (+5) | density 0.2083->0.2500 | avg_degree 3.12->3.75
2026-04-09 03:53:51,439 | INFO | Rewiring complete | nodes=72 | edges 109->119 (+10) | density 0.0426->0.0466 | avg_degree 3.03->3.31
2026-04-09 03:54:05,289 | INFO | Rewiring complete | nodes=22 | edges 38->43 (+5) | density 0.1645->0.1861 | avg_degree 3.45->3.91
2026-04-09 03:54:18,661 | INFO | Rewiring complete | nodes=6 | edges 11->15 (+4) | density 0.7333->1.0000 | avg_degree 3.67->5.00
2026-04-09 03:54:31,494 | INFO | Rewiring complete | nodes=6 | edges 11->15 (+4) | density 0.7333->1.0000 | avg_degree 3.67->5.00
2026-04-09 03:54:42,017 | INFO | Rewiring complete | nodes=8 | edges 16->21 (+5) | density 0.5714->0.7500 | avg_degree 4.00->5.25
2026-04-09 03:54:52,416 | INFO | Rewiring complete | nodes=15 | edges 27->32 (+5) | density 0.2571->0.3048 | avg_degree 3.60->4.27
2026-04-09 03:55:07,712 | INFO | Rewiring complete | nodes=7 | edges 12->17 (+5) | density 0.5714->0.8095 | avg_degree 3.43->4.86
2026-04-09 03:55:18,926 | INFO | Rewiring complete | nodes=14 | edges 26->31 (+5) | density 0.2857->0.3407 | avg_degree 3.71->4.43
2026-04-09 03:55:31,995 | INFO | Rewiring complete | nodes=26 | edges 50->55 (+5) | density 0.1538->0.1692 | avg_degree 3.85->4.23
2026-04-09 03:55:43,881 | INFO | Rewiring complete | nodes=8 | edges 11->16 (+5) | density 0.3929->0.5714 | avg_degree 2.75->4.00
2026-04-09 03:55:56,981 | INFO | Rewiring complete | nodes=27 | edges 47->52 (+5) | density 0.1339->0.1481 | avg_degree 3.48->3.85
2026-04-09 03:56:08,471 | INFO | Rewiring complete | nodes=24 | edges 41->46 (+5) | density 0.1486->0.1667 | avg_degree 3.42->3.83
2026-04-09 03:56:18,771 | INFO | Rewiring complete | nodes=13 | edges 24->29 (+5) | density 0.3077->0.3718 | avg_degree 3.69->4.46
2026-04-09 03:56:28,345 | INFO | Rewiring complete | nodes=4 | edges 6->6 (+0) | density 1.0000->1.0000 | avg_degree 3.00->3.00
2026-04-09 03:56:42,207 | INFO | Rewiring complete | nodes=38 | edges 65->71 (+6) | density 0.0925->0.1010 | avg_degree 3.42->3.74
2026-04-09 03:56:51,869 | INFO | Rewiring complete | nodes=21 | edges 38->43 (+5) | density 0.1810->0.2048 | avg_degree 3.62->4.10
2026-04-09 03:57:02,184 | INFO | Rewiring complete | nodes=10 | edges 15->20 (+5) | density 0.3333->0.4444 | avg_degree 3.00->4.00
2026-04-09 03:57:14,043 | INFO | Rewiring complete | nodes=21 | edges 38->43 (+5) | density 0.1810->0.2048 | avg_degree 3.62->4.10
2026-04-09 03:57:25,594 | INFO | Rewiring complete | nodes=7 | edges 13->18 (+5) | density 0.6190->0.8571 | avg_degree 3.71->5.14
2026-04-09 03:57:38,350 | INFO | Rewiring complete | nodes=18 | edges 30->35 (+5) | density 0.1961->0.2288 | avg_degree 3.33->3.89
2026-04-09 03:57:51,363 | INFO | Rewiring complete | nodes=12 | edges 24->29 (+5) | density 0.3636->0.4394 | avg_degree 4.00->4.83
2026-04-09 03:57:59,957 | INFO | Rewiring complete | nodes=6 | edges 11->15 (+4) | density 0.7333->1.0000 | avg_degree 3.67->5.00
2026-04-09 03:58:12,135 | INFO | Rewiring complete | nodes=11 | edges 21->26 (+5) | density 0.3818->0.4727 | avg_degree 3.82->4.73
2026-04-09 03:58:23,319 | INFO | Rewiring complete | nodes=10 | edges 18->23 (+5) | density 0.4000->0.5111 | avg_degree 3.60->4.60
2026-04-09 03:58:39,219 | INFO | Rewiring complete | nodes=29 | edges 50->55 (+5) | density 0.1232->0.1355 | avg_degree 3.45->3.79
2026-04-09 03:58:52,937 | INFO | Rewiring complete | nodes=36 | edges 64->70 (+6) | density 0.1016->0.1111 | avg_degree 3.56->3.89
2026-04-09 03:59:05,061 | INFO | Rewiring complete | nodes=7 | edges 13->18 (+5) | density 0.6190->0.8571 | avg_degree 3.71->5.14
2026-04-09 03:59:18,931 | INFO | Rewiring complete | nodes=20 | edges 34->39 (+5) | density 0.1789->0.2053 | avg_degree 3.40->3.90
2026-04-09 03:59:35,241 | INFO | Rewiring complete | nodes=16 | edges 35->40 (+5) | density 0.2917->0.3333 | avg_degree 4.38->5.00
2026-04-09 03:59:47,955 | INFO | Rewiring complete | nodes=4 | edges 6->6 (+0) | density 1.0000->1.0000 | avg_degree 3.00->3.00
2026-04-09 03:59:56,774 | INFO | Rewiring complete | nodes=6 | edges 11->15 (+4) | density 0.7333->1.0000 | avg_degree 3.67->5.00
2026-04-09 04:00:06,214 | INFO | Rewiring complete | nodes=5 | edges 9->10 (+1) | density 0.9000->1.0000 | avg_degree 3.60->4.00
2026-04-09 04:00:24,710 | INFO | Rewiring complete | nodes=22 | edges 38->43 (+5) | density 0.1645->0.1861 | avg_degree 3.45->3.91
2026-04-09 04:00:39,584 | INFO | Rewiring complete | nodes=5 | edges 9->10 (+1) | density 0.9000->1.0000 | avg_degree 3.60->4.00
2026-04-09 04:00:51,804 | INFO | Rewiring complete | nodes=15 | edges 27->32 (+5) | density 0.2571->0.3048 | avg_degree 3.60->4.27
2026-04-09 04:01:03,928 | INFO | Rewiring complete | nodes=16 | edges 29->34 (+5) | density 0.2417->0.2833 | avg_degree 3.62->4.25
2026-04-09 04:01:16,447 | INFO | Rewiring complete | nodes=5 | edges 9->10 (+1) | density 0.9000->1.0000 | avg_degree 3.60->4.00
2026-04-09 04:01:36,575 | INFO | Rewiring complete | nodes=40 | edges 74->81 (+7) | density 0.0949->0.1038 | avg_degree 3.70->4.05
